comment_id,issue_id,author_id,body,created_at
4711fafa-b264-4d83-9163-c56db0e21718,9be9c8c8-e478-4aac-8cc0-7849597ae09e,d7a340be-7652-4dc1-aa98-c50143252682,Repro steps added; please verify in staging.,2025-10-03T01:52:32.357847
331594cd-aa9c-4e3a-a94d-d95f76ac0080,87f95430-71a3-451d-9c71-f47c13add38e,73b37fe4-f9cb-4134-a799-afb8b97f24cc,Edge case discovered; updating test coverage.,2025-07-17T03:12:32.357847
c9034861-8477-4084-a741-84ccddeba0d8,d1329bad-fc61-4c35-af3e-d737e260d324,b547b5db-adb1-42d5-8992-532498f4cbaa,Repro steps added; please verify in staging.,2025-11-22T10:03:32.357847
ec6e8aa9-43e9-44b3-9866-cd0c2663a93a,8faedff0-d23e-4b37-8c95-a944ef7c4f17,e48495a0-72d0-49e9-a491-30c536ee62a1,Dependency pending from another team; tracking ETA.,2026-01-14T16:57:32.357847
6bf355e4-c0eb-4c12-a368-7485f5456710,e0b60796-729d-4634-ab6c-73b9b6d9ad82,bdfaa3fe-2a05-4eec-852c-e04bfa5c1f57,Repro steps added; please verify in staging.,2025-06-15T14:57:32.357847
d5bfcd7e-8402-45ee-b9d3-368105ab328c,d3a7b4e1-55cd-476d-93f8-e44d8a4ee0a8,372568c6-e886-4ebe-89d6-1f4c01586fdc,Needs clarification on acceptance criteria.,2025-06-08T01:30:32.357847
41ec3438-d92c-4845-98b8-7399a6c31b7b,ed82cd46-2144-42a9-8c85-e2750ab0b3f7,95e44518-d431-4427-9beb-032d29367e3a,Dependency pending from another team; tracking ETA.,2025-07-02T20:17:32.357847
85dc1dd0-bb8e-46f2-91f0-93a8d8f8134a,95fea962-6052-4dac-9bca-6ae2e5b77275,28146158-be96-4278-be26-dcc6744a99b8,Dependency pending from another team; tracking ETA.,2025-07-04T02:20:32.357847
7762ba47-d968-4308-a9f0-a85394d653ab,43b7155e-b826-4a88-ac09-7f0894d81fc1,672f7dc9-b560-4aee-93d7-8257544d7164,Dependency pending from another team; tracking ETA.,2025-04-29T13:21:32.357847
b6b7ed9c-4738-48e3-a530-be3cb941882b,e7d96dc7-17ab-4e62-80e2-2ae5f224b85a,3a834259-b6ce-458e-b37a-49a51ed3e1c3,Dependency pending from another team; tracking ETA.,2025-07-02T22:04:32.357847
c27cc2fc-fc02-41cc-a24a-8bc7cf163a13,5db12af4-ca15-4454-80b8-bbf384334fb1,35231a5e-5825-4f28-9124-ca32aa6510fa,Edge case discovered; updating test coverage.,2025-12-06T19:19:32.357847
981e28ff-1b50-41e4-a6c6-2503cd6a4fea,008e7b4e-3e77-495a-8f8e-c629dd456d3b,b5b1e001-e892-4c6b-a1e7-44d289c1cf13,Repro steps added; please verify in staging.,2025-07-08T17:08:32.357847
aa4f7b06-55f9-4301-a0a5-1479598d5ee7,9faf4d30-1d61-46c6-a632-38dc597181db,405060e5-896b-4132-b4b2-322e384f7e1b,Repro steps added; please verify in staging.,2025-09-21T04:54:32.357847
7eea24bf-8751-4a63-a996-771d4943232e,3bb2321e-62fd-4c9f-8250-29a854339d9d,19e506dd-6df1-4535-aeb0-02d6d4192440,Repro steps added; please verify in staging.,2025-09-15T04:34:32.357847
d6fa4bb0-ac29-4895-a16a-6a200543057d,402f3be5-6f11-4669-854e-38c445c5bb85,19afc105-70fd-4f37-a543-d223a5e3403b,Edge case discovered; updating test coverage.,2025-10-22T11:45:32.357847
c7614575-aeb4-470f-a852-72bab104ad80,d64e5e5a-7665-4c3d-b117-dcdde06d5965,b9587822-329a-4b88-92a3-4456c8cf7184,Customer impact confirmed; prioritize for current sprint.,2025-12-08T00:37:32.357847
fc7747b1-3985-410d-a593-7a372f508537,8bbf9c32-c11a-49ed-8265-01ed7ad624de,43ade07c-5e25-4119-b69f-67b48aaf6b55,Dependency pending from another team; tracking ETA.,2025-08-25T16:19:32.357847
ae366e69-79d2-4992-b210-2c66fcadc062,6966693c-b43c-4b96-954b-16df6a677363,ad0eb391-b15c-445b-a2ba-becc140c3714,Validated locally; requesting peer review.,2025-11-24T18:57:32.357847
173d69ce-428a-4641-a457-69de77ac646e,026cf38b-add8-4bd1-bb1a-dfa909f6d053,b0bdc5e3-966a-4e5c-8bfb-768d4cc2bdb6,Repro steps added; please verify in staging.,2025-04-21T14:05:32.357847
b368f920-f379-42d1-a095-e4ea9938b64c,141f69ae-661f-424b-aeaa-c4512e26e42e,805d3a1b-a329-432a-92d8-9cb11f0494b7,Repro steps added; please verify in staging.,2025-06-26T00:23:32.357847
4a36e976-77f5-42e6-b41e-0fd03c4179ca,19ebc68d-acf2-41be-bf01-bfb4ac81dd6e,9bff5a1e-fa7d-465a-b81e-4c5e0860c88c,Dependency pending from another team; tracking ETA.,2026-01-10T22:42:32.357847
7bc8d95a-50ab-445b-8dd5-272398583240,574988f4-dee3-41ff-9806-af2b8d319506,daabfc83-b4df-4786-b441-ec2e1cd5f795,Needs clarification on acceptance criteria.,2025-12-28T16:58:32.357847
f69f3476-6807-45e4-809e-67b968abaab5,b05bc5e2-0b05-405d-a813-2fe6de772f8e,46d578f9-2d4c-4eb5-9cfb-0ff55587b427,Needs clarification on acceptance criteria.,2025-10-02T07:20:32.357847
4c644c5b-0689-4618-8226-f99ea0510c90,5db12af4-ca15-4454-80b8-bbf384334fb1,f686fa1d-a556-49e3-baf7-07973bf6392b,Needs clarification on acceptance criteria.,2025-11-29T18:19:32.357847
1ff3a98e-81b1-4911-8dec-6128c65a8f63,720f24c1-7744-41a8-88ae-c50ba3efb2f0,69441462-ca99-4443-a49a-bdcb8d7e7787,Customer impact confirmed; prioritize for current sprint.,2025-11-25T04:41:32.357847
a6d99450-af0a-440d-ac31-8b5eddefd628,bb528d22-4789-40f5-8e7f-9d361082466c,15f0ac69-0996-47a7-b823-681b50548f27,Customer impact confirmed; prioritize for current sprint.,2025-06-04T09:40:32.357847
c373b0b0-445e-463d-b4e3-a84720a5014e,48aae554-9abd-4b0f-8720-4442746e7512,b07bdbf5-42bb-4d4a-9814-51bcc9a31a53,Edge case discovered; updating test coverage.,2025-09-21T09:20:32.357847
91ec5137-db84-4627-9929-a6ec86125abb,e9986c88-1ddc-4403-996e-418377fd6696,06ad0efe-f42c-4dd0-9829-17709320f7d0,Edge case discovered; updating test coverage.,2026-01-27T04:05:32.357847
99e588d8-0074-4733-bf49-2f076f9e7b52,ec856587-d1a3-4297-9340-27988f392bb3,3f379fac-c697-4635-a14d-f80ca891c142,Dependency pending from another team; tracking ETA.,2025-09-27T13:44:32.357847
64230f05-a647-47a4-b9eb-bd687b9e07e6,0ecbd927-d780-4ef4-89b3-fd8cbc93e1e1,ed49e0d4-4ea1-4631-a261-244d3c640529,Validated locally; requesting peer review.,2025-07-14T21:38:32.357847
8160f607-cce3-4ff2-8958-2a6ab8236a7d,946babed-84b3-4ba7-9837-b382bd410e9a,91ffa716-3589-49c8-9092-57f082cab333,Edge case discovered; updating test coverage.,2026-01-11T05:01:32.357847
4ec1dd7a-3919-4f67-bd06-1b02af8e92e8,6b2bfd57-2397-4d12-ab76-ca1dc5ef4ea4,e52b117b-ef01-4a68-9758-73e560659405,Customer impact confirmed; prioritize for current sprint.,2025-10-08T22:20:32.357847
cd55b6fe-e66e-47cd-90d1-c55c86a6b04c,073807e7-931d-47c1-a0dc-60b2f071054c,672f7dc9-b560-4aee-93d7-8257544d7164,Validated locally; requesting peer review.,2025-08-09T09:39:32.357847
6b93e5d6-3267-4a5d-9303-b015d6d9739a,b05bc5e2-0b05-405d-a813-2fe6de772f8e,64a188e5-09bc-4324-ae78-b7167441c142,Needs clarification on acceptance criteria.,2025-10-13T19:20:32.357847
021bc871-43c5-4c87-b283-6e517a001844,73a9da62-1d77-4542-b040-85d3cfba244e,781687e6-891a-4bc0-af45-2f8892897073,Needs clarification on acceptance criteria.,2025-05-01T11:39:32.357847
cd02410d-b812-4307-89b1-337924c4c55b,e40faadb-2378-409d-b2c9-c5c5f0aa60be,d24d6ce7-33c9-4073-8caa-cced70c06e6f,Customer impact confirmed; prioritize for current sprint.,2025-04-13T09:14:32.357847
ebc8d827-e952-4a36-adcb-fe670d357c6d,5a18b766-3d8b-44b3-85b8-b74ac0f5c867,07b1e93f-1717-499c-b985-ff0c1289846a,Needs clarification on acceptance criteria.,2025-12-24T08:38:32.357847
2408c1b8-6c7e-4a9f-8391-38c68f743141,edc448b6-4932-4695-b345-fd0361d771b0,f686fa1d-a556-49e3-baf7-07973bf6392b,Needs clarification on acceptance criteria.,2025-04-16T22:24:32.357847
1092d4d6-6145-45c8-a24e-af3684f178f6,76337d57-1a4a-496f-87d8-51f9cfb94e31,90f497b1-db5e-419f-bb2d-4bc353e57246,Repro steps added; please verify in staging.,2025-03-26T07:45:32.357847
c7f95242-fe52-4d3a-945a-082e4b890381,95fea962-6052-4dac-9bca-6ae2e5b77275,e4f65f02-a2e1-4409-9eb3-02d18e1d2707,Needs clarification on acceptance criteria.,2025-07-27T14:20:32.357847
e8f3fdbb-054f-493a-976d-7eb62fc9b464,deba459e-fdfe-4b4d-9899-2fe173b29f49,e52b117b-ef01-4a68-9758-73e560659405,Validated locally; requesting peer review.,2025-12-15T10:55:32.357847
3b24472c-1494-414c-af1e-259393da1f78,60d8c0ba-aa19-43bf-a917-9d1761e3d358,2598b9d0-5ead-4c01-8e80-c8b03d5f70e4,Customer impact confirmed; prioritize for current sprint.,2025-05-30T09:18:32.357847
3d633189-5496-487f-9830-abac3a31e491,3401b42d-52a7-49dd-9187-f9181c328bd5,15acb1fa-4d4b-4c67-a746-9e93eb19e53c,Dependency pending from another team; tracking ETA.,2025-12-03T15:47:32.357847
84944aef-3f2c-472f-9144-652e782dc11f,efd8ffd7-ceca-4ce1-a2f9-c15610bea6ec,cd65fd7a-f9b2-4f10-af07-202376ca434f,Validated locally; requesting peer review.,2025-08-21T02:15:32.357847
f13e5fdd-e221-438d-af08-5037ac8cdccc,df64f3b1-b3d3-476c-9f2c-3711c535cb35,166b7362-131d-405f-bce6-ff144f34abb5,Dependency pending from another team; tracking ETA.,2025-09-15T15:30:32.357847
a8139e4a-ced0-4758-b424-f9fe2c266467,a40f4cfc-ac52-4b04-8e5f-4f352fa54350,bb98d73f-0c6e-4c22-b1b8-1ec45f13af91,Repro steps added; please verify in staging.,2025-10-16T04:42:32.357847
74902088-0897-4b44-8b22-6bf372775ce0,be68bbc2-d3c3-45b9-9141-8c08a4378bbd,e08d4c7d-d6b8-4c25-985d-ece32be28ebf,Validated locally; requesting peer review.,2025-06-21T04:05:32.357847
6ebf59c8-ba1a-4775-b6ff-077a44aa51d9,9b501bb6-9771-408d-930a-57cfc99184e1,b0c454b8-e3b0-447c-b351-923b66ccb138,Repro steps added; please verify in staging.,2025-05-24T10:05:32.357847
aa37c855-b458-48ba-a897-44eda79848d0,8f120f36-a39c-4add-9372-a9151869117d,5bf34f9b-b5e9-49a2-9322-cd5676c113e1,Dependency pending from another team; tracking ETA.,2026-01-06T17:00:32.357847
9be23004-117c-4838-9ed1-ae952f9ad0a6,e93b475f-b7c7-4a92-8abc-518d05db1fd4,bdfaa3fe-2a05-4eec-852c-e04bfa5c1f57,Edge case discovered; updating test coverage.,2025-10-20T15:38:32.357847
6ff3f27d-122c-461c-831f-6eadc69ecc2c,6c74ef6a-e4e9-46f4-92cd-9ae5cb18927f,02f1e7be-a047-4fd1-b9e6-1eea4cb6f6fb,Dependency pending from another team; tracking ETA.,2025-08-31T03:32:32.357847
b16d13ad-9673-4ed2-8415-3e76f8f8acbe,8b151c7d-b363-4398-98e7-6c7882126ba8,19192e42-829d-49d7-ac59-4361e19520d4,Customer impact confirmed; prioritize for current sprint.,2025-12-04T16:09:32.357847
61c35561-3cd8-46b0-b3d2-6aa366acfc40,102be3d1-8500-4778-bb1b-a8323b86bc29,15687db6-d51d-4cd0-a62f-78ed61e2517b,Dependency pending from another team; tracking ETA.,2025-10-27T04:46:32.357847
daff1fb5-0391-436e-849e-200b5a2e3310,2dd7d1af-86ff-4edc-a006-872c241f5a0f,f17bed13-b724-48a5-ab38-df59e258cd65,Needs clarification on acceptance criteria.,2025-07-21T22:54:32.357847
62ae4a65-ee09-4b93-9e32-4af76d920dbe,4e769dce-0baf-420f-b3d3-7cf2e04731a3,625cd1fe-f894-496c-8836-cd9ae52baf62,Needs clarification on acceptance criteria.,2025-05-18T06:28:32.357847
9101beda-5a5c-43ea-8856-0a5c0cab04bc,df64f3b1-b3d3-476c-9f2c-3711c535cb35,5fda3c06-aac1-471a-9440-ed7e0614d11e,Needs clarification on acceptance criteria.,2025-09-21T10:30:32.357847
1897ea79-cdf7-4bf0-bec4-d1258664a982,9fce62c3-ac73-4e54-8abd-e1ec79a776b7,d5c9a0a6-e2b6-4e3a-a859-cdd1730165c2,Dependency pending from another team; tracking ETA.,2025-12-01T16:51:32.357847
087e1acd-7473-45e3-9daf-43b63d7f4673,1a0c3771-bc02-4d70-8e85-406d9cf59671,e6ae52f4-82ba-4153-be6c-950e8499ddbe,Edge case discovered; updating test coverage.,2025-09-10T13:34:32.357847
fbf7c757-17c0-4244-8f48-853412f7966f,13e5c189-2708-4078-a326-2c684a22c675,ae3bb51e-5c6b-48c8-9af5-b8f8904227c6,Repro steps added; please verify in staging.,2026-02-09T10:41:32.357847
337eb0e1-6aba-40dc-a643-875767b13852,46416e1e-fbac-49ff-b0ca-44f57f69790e,0bae582e-1e13-43bb-bbd2-ddf4687ea657,Dependency pending from another team; tracking ETA.,2025-11-12T10:12:32.357847
524b01d7-b131-45f2-a5f9-8d89002d656a,e998abe0-b6d9-4168-ab0d-a37881ebaaa1,175c8aaf-7c13-4a30-a3d0-c61caa261167,Edge case discovered; updating test coverage.,2025-04-28T15:06:32.357847
de7ba97b-ba97-4041-af13-8cda13acd976,13e5c189-2708-4078-a326-2c684a22c675,70809490-2904-4583-a48b-a08cef6e99ca,Validated locally; requesting peer review.,2026-01-27T06:41:32.357847
3037b658-a5cb-4f64-9a8e-de4914565e9b,fe9f36cd-7386-4d5b-86a2-ee1c9d625838,a21a7586-f0a6-4043-a7ca-ebbedf389120,Dependency pending from another team; tracking ETA.,2025-10-19T21:02:32.357847
682ea89e-652b-4031-b2d4-5d13a9b627b6,66bd5d53-e902-4737-bb78-2dba64829004,b047a288-93fe-48f1-80ed-bb442a77d9b6,Dependency pending from another team; tracking ETA.,2025-12-02T11:33:32.357847
ed57d6c4-d87b-4159-993e-f5652805fcb7,01d36e51-4441-4e33-8491-22d754305d21,9bff5a1e-fa7d-465a-b81e-4c5e0860c88c,Repro steps added; please verify in staging.,2025-04-08T11:36:32.357847
7decf15e-1c36-406a-85c1-dbe4366cd4e0,1e03f35f-5015-4743-a94b-2cdbbbc2c692,e7235c2d-9408-44f6-8e66-dd5de0a30f4b,Customer impact confirmed; prioritize for current sprint.,2026-01-06T01:09:32.357847
5c7e7cc5-776e-44b7-b444-ebe739e80eec,bd5e358a-6405-4fc1-9850-6fb2c760a54d,73a7ea69-9a86-4e9e-bd65-ed3f7e2d84a2,Validated locally; requesting peer review.,2025-09-01T15:26:32.357847
23f16fcb-f08a-4c37-9abf-ad5c7542d10c,06d4286c-633c-465f-882b-d7db35d2de96,6c428a28-c8ce-47b4-8e25-367ef699f49c,Validated locally; requesting peer review.,2025-08-16T21:40:32.357847
6a04223d-70f3-4299-9dbb-3f8bc9267c44,c0b2fc42-b729-4065-b806-bc2a6e741bb5,e4f65f02-a2e1-4409-9eb3-02d18e1d2707,Repro steps added; please verify in staging.,2025-08-24T05:16:32.357847
12323dad-9b16-41ad-b1f0-34336ad5500f,bb63a217-40fd-4ff7-9713-862152aca5e2,6f4b4c95-5f0f-439f-bb66-6e5aecb854b0,Needs clarification on acceptance criteria.,2025-04-23T20:23:32.357847
6ec7dc83-b306-4013-8294-8bcc5ec921d7,699b073d-bbac-4f99-8efd-a98d10929026,e49a2a62-ad40-4521-86e0-7f80f5deb287,Validated locally; requesting peer review.,2025-09-14T07:33:32.357847
55314755-ce9d-4c78-886b-85975c5108bf,c84cfcbe-98f8-41da-a705-cc89b84afd33,74cc4857-5494-4613-8e19-865b201e72d9,Repro steps added; please verify in staging.,2025-06-01T13:21:32.357847
1018a55e-38c7-465b-b593-f652626fc89c,e8375419-42c1-4acb-b1a6-42f7dcbebcd5,01d0e194-98ae-4f05-ac9a-02ecfb30dabd,Validated locally; requesting peer review.,2025-05-02T01:09:32.357847
89e2bf59-36c0-452f-9837-2951fd419551,4e3e7e05-3286-4e8f-9039-dd05d10d275c,69266b0c-2609-4424-809d-a4b780c987c4,Validated locally; requesting peer review.,2025-05-21T02:51:32.357847
6e78d865-4a01-4d42-acca-d6d1010901e4,5b8b138d-6702-4ccd-9ef9-58c9222ab763,30baff5a-b54d-4c47-83c0-e0d1a2891474,Edge case discovered; updating test coverage.,2025-04-26T22:47:32.357847
dd064879-5f32-431c-bafb-1996d51bdfdd,1386b945-2b35-42a9-ac57-59f790a365fd,ed49e0d4-4ea1-4631-a261-244d3c640529,Needs clarification on acceptance criteria.,2025-07-25T13:49:32.357847
9b1e2a7d-4d27-4a43-863d-20a4de9b27b2,d7dbfd80-dde1-45af-9990-aa246d2e9bda,d8f4b16d-babd-4594-823a-8d00bf27e5f5,Dependency pending from another team; tracking ETA.,2025-10-05T01:55:32.357847
cbca1fb8-8568-42bd-b887-bc0fc065e41c,6d2eb80e-f895-4933-9c79-1cc511871cf8,19e506dd-6df1-4535-aeb0-02d6d4192440,Dependency pending from another team; tracking ETA.,2025-04-25T04:15:32.357847
1bde19b9-cefc-4b32-8b0a-9486cb3e8a14,8b151c7d-b363-4398-98e7-6c7882126ba8,02f1e7be-a047-4fd1-b9e6-1eea4cb6f6fb,Repro steps added; please verify in staging.,2025-12-04T16:09:32.357847
bed3d30b-b8f9-4075-b32a-e33da2b0ace7,95fea962-6052-4dac-9bca-6ae2e5b77275,d10adff6-a84c-47aa-9231-b4a231fb5cb9,Dependency pending from another team; tracking ETA.,2025-07-06T12:20:32.357847
581a0976-1de0-452f-a7f5-2ce1577164cf,9c86c5db-5a28-4afc-9ede-f677f5856e2d,b047a288-93fe-48f1-80ed-bb442a77d9b6,Validated locally; requesting peer review.,2025-09-16T18:21:32.357847
2d96e9bc-ee2a-4bb9-be9f-d2a4169ba720,56e4a32d-5c41-455a-a747-29563046b2c9,62141419-f7ea-4e3f-a1a0-d061743c51fd,Customer impact confirmed; prioritize for current sprint.,2025-08-29T05:18:32.357847
c2b5d10f-7596-49b4-b539-f834c7633cc0,bd40d5f1-12bd-4718-8d8e-de35aec8553e,dc065fc2-fa90-45b1-b5f2-d19a7298f15d,Validated locally; requesting peer review.,2025-04-29T15:27:32.357847
54614035-7cb7-4384-933d-f9580b271d79,f91badb2-02eb-4f73-8739-4fe68bd2e844,ecab067f-e894-42b7-9fb3-71e2e447b126,Edge case discovered; updating test coverage.,2025-08-27T09:09:32.357847
7c83deef-eac1-4f0a-b50c-f9db96aed86e,bc15346d-7e58-4d1e-874f-6c7468a666d2,46d578f9-2d4c-4eb5-9cfb-0ff55587b427,Validated locally; requesting peer review.,2025-12-08T04:15:32.357847
a869a519-08da-4b2b-a9b6-832e8fc7d5a0,ed82cd46-2144-42a9-8c85-e2750ab0b3f7,842e6f54-8d3e-4a1a-98a9-715ba68259ea,Edge case discovered; updating test coverage.,2025-07-01T06:17:32.357847
4a651374-3095-4425-be0e-f94cce41e07e,ed82cd46-2144-42a9-8c85-e2750ab0b3f7,6261dae2-20a8-498e-92ab-21021d9a0663,Repro steps added; please verify in staging.,2025-06-10T15:17:32.357847
4d71c35b-86e2-4971-b25b-27646919441e,400eaa34-d528-4f65-a026-0ae1cb844726,00e14dc8-60a6-4d59-8438-1166e7908138,Needs clarification on acceptance criteria.,2026-01-26T15:28:32.357847
2e4e2734-8e6e-420d-aa2c-f676225a3204,ed52a37b-8a3f-4b55-b3bf-a89594bdd3ae,5de2a4d2-5e89-4e98-bf6c-07843fff23e6,Repro steps added; please verify in staging.,2025-12-14T01:08:32.357847
f3f55963-a441-43e9-9f7f-38bcd63656bd,1e03f35f-5015-4743-a94b-2cdbbbc2c692,f226438b-e0b3-4907-854c-f21243564da2,Needs clarification on acceptance criteria.,2025-12-21T23:09:32.357847
0f42bfff-623b-494c-aeab-1f76619cf89a,e40faadb-2378-409d-b2c9-c5c5f0aa60be,b0c454b8-e3b0-447c-b351-923b66ccb138,Customer impact confirmed; prioritize for current sprint.,2025-04-28T03:14:32.357847
2a7b42eb-672e-41e8-8d5f-76f858f76091,b1c66b57-aea6-4d4d-8ec2-dacc1a6cd29e,15f0ac69-0996-47a7-b823-681b50548f27,Repro steps added; please verify in staging.,2025-08-26T07:46:32.357847
bb6bcaf2-7ba9-4307-8461-f017e493883a,a43120e5-306c-40e7-865e-73cb1b8c639f,dd0ee5c0-2c57-42aa-8085-4dd47b71b925,Dependency pending from another team; tracking ETA.,2025-10-13T00:21:32.357847
a76ab1cb-e3b1-4b4c-85f8-4b83ef1cf7d4,16b38650-d003-4a79-bb48-103c356b3e43,bdfaa3fe-2a05-4eec-852c-e04bfa5c1f57,Repro steps added; please verify in staging.,2025-06-01T23:05:32.357847
7900a09b-f643-40ba-aa4f-130676337074,a3d9ec9a-eba2-48f1-b110-6c7c1a0cd9e1,65678bb3-769d-4f38-87a7-f545e3ccf2e6,Repro steps added; please verify in staging.,2025-07-09T19:44:32.357847
307ed9ea-4c00-4f5c-ba4a-e04acd607124,42d0aaa0-1fe5-4ace-96f7-7a2dcbeae75f,6c428a28-c8ce-47b4-8e25-367ef699f49c,Needs clarification on acceptance criteria.,2025-07-16T08:48:32.357847
742b39df-ab4a-4f7d-8f90-b9468f505b36,6bcb0731-6c5c-4581-8089-8e10ae0b57c9,88531282-48b9-4ebd-abb7-c6e125d8911a,Needs clarification on acceptance criteria.,2026-01-13T16:59:32.357847
6ad5ef81-053f-4276-8167-62c49aaaa3e4,cd6517e4-6a76-4a5c-9877-cc37ae0f5999,30baff5a-b54d-4c47-83c0-e0d1a2891474,Repro steps added; please verify in staging.,2026-01-12T16:53:32.357847
c0104f33-428d-4fbb-bfff-ed4a0660df10,6a8dccbc-4980-459f-a57d-7ab200130fe0,625cd1fe-f894-496c-8836-cd9ae52baf62,Customer impact confirmed; prioritize for current sprint.,2025-09-30T18:44:32.357847
80464717-b7dc-40ab-a678-f0626a119af6,93da7325-fe3c-40c3-9d28-a776832f942e,cbe27adb-75c9-4865-b348-9dcd44a3bd66,Edge case discovered; updating test coverage.,2025-04-28T22:40:32.357847
d25c2642-8956-4c38-81b8-eab67a254295,95cb04fc-0da7-4d81-afc6-ef452e16a6bb,b072f140-8958-47b5-9ebe-f2b87000ca07,Edge case discovered; updating test coverage.,2025-05-19T08:22:32.357847
ae4e4f88-ac93-401a-a3a4-766b827b58f1,699b073d-bbac-4f99-8efd-a98d10929026,dbe21870-ab0d-45f5-b423-29d8c49bc9a6,Validated locally; requesting peer review.,2025-08-27T14:33:32.357847
44d402c1-b6d2-4142-a686-209628a93fba,1f7b26f8-fa41-4529-88ec-6ada963fe5db,ab4c445a-7185-442d-91a9-8c461f10842a,Dependency pending from another team; tracking ETA.,2026-01-07T18:51:32.357847
0729ebb4-cd41-433c-9959-d59d6ff1d128,4ba16c69-c400-441d-a220-3b93cf469907,6fe3e974-b757-40bc-acf2-c6a578487a51,Validated locally; requesting peer review.,2025-10-28T20:42:32.357847
5696bd5c-be8b-499d-9727-cef65d6f826a,66816948-e2eb-488d-bf3c-247f2d8c042b,edfecc10-0823-41cf-9e8b-cf5c6047cbf6,Repro steps added; please verify in staging.,2025-08-18T11:43:32.357847
c9e471fc-af77-43b2-8eb6-f2589d3bce03,353ac1db-ad84-450b-ae6f-27bf7166b805,d937dea8-d659-48d8-9eb9-76394ceb652e,Needs clarification on acceptance criteria.,2025-12-06T07:48:32.357847
2fb7e6c0-b290-4bd3-8919-5fad319dabc9,7b409170-993b-417a-b678-b68a7b4cab21,cbe27adb-75c9-4865-b348-9dcd44a3bd66,Edge case discovered; updating test coverage.,2025-12-10T21:10:32.357847
6a9ebf24-980a-450e-aeaa-67d3798b1c14,2ee80a3f-6dc5-4266-ad2b-9945764a1b1a,63783a28-0550-4351-b81d-07ec93eac18d,Edge case discovered; updating test coverage.,2025-06-16T11:36:32.357847
dd4e5f96-87e1-4eae-8ffc-6a3cf3b053e0,f3ea17c6-cd87-4ac5-8c03-8dbe9cd2cea3,17b595b8-e800-4412-bc6d-03ee82792e10,Needs clarification on acceptance criteria.,2025-09-19T18:52:32.357847
0918dd43-e701-416b-902b-5f4257b81650,83a1c54b-8178-41d6-8e8f-c44577cbc94a,90773d03-0648-48d2-a7d6-91ec91937767,Edge case discovered; updating test coverage.,2025-09-15T00:49:32.357847
c8faabaf-3ca6-4d32-b211-0024c0282302,793e54d0-a4d0-4538-96b1-7951c15f5079,f366497c-54ba-442b-b057-a733bfd7df21,Edge case discovered; updating test coverage.,2025-09-20T09:04:32.357847
a68acd21-8337-4d09-a837-7371b15e20ef,74ca4121-d6bb-4458-9e7f-463141405ded,27444ab6-5af9-4cc4-865f-35101ec16ffd,Repro steps added; please verify in staging.,2025-11-20T18:38:32.357847
eeb08395-5ff6-42a8-9575-781dcf955fb9,d9a96cef-0d91-4ecc-95cb-d1846e866249,97d0becf-2637-46ac-a2cd-6eee718074d0,Needs clarification on acceptance criteria.,2025-05-17T02:14:32.357847
0bd13e0d-1f12-4429-a027-5104ac4419b7,88c4b100-212c-49b6-99ff-2a8174b4a04c,c493aaaf-8108-4fc4-ac3e-c2d4fe63f92b,Validated locally; requesting peer review.,2025-04-07T21:18:32.357847
e50bb9d7-b4e5-45f9-81b8-54f3ab27d5b9,b88a9b59-065d-42af-9478-90672a1e3e29,dd905336-501b-470a-8e4b-2fc245179ba5,Customer impact confirmed; prioritize for current sprint.,2025-06-08T01:54:32.357847
f47b6434-9461-4de3-b52c-c3a647495a8a,935d1781-18fa-4f3a-9af3-f2d2c1781514,07b1e93f-1717-499c-b985-ff0c1289846a,Edge case discovered; updating test coverage.,2025-12-03T11:32:32.357847
ebc280c7-efe8-47b3-90a8-7a134daa8f2a,c9af92cb-f926-46e9-81ff-915d0ae41fb2,08a53ea2-63e8-4ca8-9451-c16e9e8984b8,Customer impact confirmed; prioritize for current sprint.,2026-01-29T14:16:32.357847
30b896cc-6c7b-4273-8b7e-c09efe38b840,8bbf9c32-c11a-49ed-8265-01ed7ad624de,dd2cb7aa-0512-4ad3-b4ce-dbc8a0592a6d,Needs clarification on acceptance criteria.,2025-08-10T09:19:32.357847
bf59da01-c5a0-46c3-9905-a9ec04c2fabb,4cd75aa3-65cc-4e5d-8d88-da0f917fa57d,62141419-f7ea-4e3f-a1a0-d061743c51fd,Repro steps added; please verify in staging.,2025-08-11T03:48:32.357847
f0425eec-56b5-41ec-bd43-cfb4306c14e1,a9525116-283a-4ed6-8d19-bf4807a9f69b,03f6c768-2452-4dad-ac81-769655738bcf,Customer impact confirmed; prioritize for current sprint.,2025-12-27T13:38:32.357847
015ce2a6-27a8-4797-af38-79e7ff1c882e,9e382398-7cc1-426f-9764-e391a0dd361a,3dd774d1-a439-4ed4-ac5d-2085afac01d5,Needs clarification on acceptance criteria.,2025-06-15T03:21:32.357847
70198f33-d208-41e1-a464-13a4bd839e41,bd40d5f1-12bd-4718-8d8e-de35aec8553e,cfcab422-65de-4fc0-9ada-02b2c3c55d56,Needs clarification on acceptance criteria.,2025-04-04T07:27:32.357847
7b636573-8caf-4339-8408-e2ef6ef73eab,1cf7f92d-5515-4f89-a7b8-ac425f862a2d,482be5c3-111b-4be8-9cd4-6680e4bb406f,Edge case discovered; updating test coverage.,2025-11-10T00:47:32.357847
